country,total_cases,total_deaths,total_recovered,active_cases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date,perc_deaths,perc_infection,row_index,region
Antigua and Barbuda,19,1,0,18,0,0.0,0.0,0,0.0,04/07/2020,5.26,0.00,134,North America
Benin,26,1,0,20,0,0.0,0.0,0,0.0,04/07/2020,3.85,0.00,135,Africa
Belize,7,1,0,6,0,0.0,0.0,0,0.0,04/07/2020,14.29,0.00,136,North America
Brunei ,135,1,0,49,0,0.0,0.0,0,0.0,04/07/2020,0.74,0.00,137,Asia
Botswana,6,1,0,5,0,0.0,0.0,0,0.0,04/07/2020,16.67,0.00,138,Africa
Monaco,79,1,0,74,0,0.0,0.0,0,0.0,04/07/2020,1.27,0.00,139,Europe
Mauritania,6,1,0,3,0,0.0,0.0,0,0.0,04/07/2020,16.67,0.00,140,Africa
Malawi,8,1,0,7,0,0.0,0.0,0,0.0,04/07/2020,12.50,0.00,141,Africa
Kuwait,743,1,0,637,0,0.0,0.0,0,0.0,04/07/2020,0.13,0.00,142,Asia
Libya,20,1,0,18,0,0.0,0.0,0,0.0,04/07/2020,5.00,0.00,143,Africa
Liechtenstein,78,1,0,22,0,0.0,0.0,0,0.0,04/07/2020,1.28,0.00,144,Europe
Gambia,4,1,0,1,0,0.0,0.0,0,0.0,04/07/2020,25.00,0.00,145,Africa
Gabon,30,1,0,28,0,0.0,0.0,0,0.0,04/07/2020,3.33,0.00,146,Africa
Haiti,25,1,0,24,0,0.0,0.0,0,0.0,04/07/2020,4.00,0.00,147,North America
Isle of Man,150,1,0,76,0,0.0,0.0,0,0.0,04/07/2020,0.67,0.00,148,Europe
Zambia,39,1,0,31,0,0.0,0.0,0,0.0,04/07/2020,2.56,0.00,149,Africa
Turks and Caicos,8,1,0,7,0,0.0,0.0,0,0.0,04/07/2020,12.50,0.00,150,North America
Myanmar,22,1,0,21,0,0.0,0.0,0,0.0,04/07/2020,4.55,0.00,151,Asia
New Zealand,1160,1,0,918,0,0.0,0.0,0,0.0,04/07/2020,0.09,0.00,152,Oceania
Nicaragua,6,1,0,5,0,0.0,0.0,0,0.0,04/07/2020,16.67,0.00,153,North America
Palestine,261,1,0,218,0,0.0,0.0,0,0.0,04/07/2020,0.38,0.00,154,Asia
Suriname,10,1,0,9,0,0.0,0.0,0,0.0,04/07/2020,10.00,0.00,155,South America
Tanzania,24,1,0,18,0,0.0,0.0,0,0.0,04/07/2020,4.17,0.00,156,Africa
Timor-Leste,1,0,0,1,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,157,Asia
St. Barth,6,0,0,5,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,158,North America
St. Vincent Grenadines,8,0,0,7,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,159,North America
South Sudan,2,0,0,2,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,160,Africa
Saint Pierre Miquelon,1,0,0,1,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,161,North America
Saint Kitts and Nevis,11,0,0,11,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,162,North America
Saint Lucia,14,0,0,13,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,163,North America
Sao Tome and Principe,4,0,0,4,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,164,Africa
Somalia,8,0,0,7,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,165,Africa
Sierra Leone,6,0,0,6,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,166,Africa
Seychelles,11,0,0,11,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,167,Africa
Papua New Guinea,2,0,0,2,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,168,Oceania
Réunion,358,0,0,318,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,169,Africa
Rwanda,105,0,0,98,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,170,Africa
New Caledonia,18,0,0,17,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,171,Oceania
Mozambique,10,0,0,9,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,172,Africa
Namibia,16,0,0,13,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,173,Africa
Nepal,9,0,0,8,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,174,Asia
Mongolia,15,0,0,11,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,175,Asia
Montserrat,9,0,0,9,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,176,North America
Uganda,52,0,0,52,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,177,Africa
Vatican City,7,0,0,7,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,178,Europe
Vietnam,251,0,0,128,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,179,Asia
Western Sahara,4,0,0,4,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,180,Africa
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,181,Asia
Guinea,144,0,0,139,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,182,Africa
Guinea-Bissau,33,0,0,33,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,183,Africa
French Polynesia,47,0,0,47,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,184,Oceania
French Guiana,77,0,0,43,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,185,South America
Fiji,15,0,0,15,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,186,Oceania
Faeroe Islands,184,0,0,64,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,187,Europe
Falkland Islands,2,0,0,2,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,188,South America
Gibraltar,113,0,0,53,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,189,Europe
Greenland,11,0,0,1,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,190,North America
Grenada,12,0,0,12,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,191,North America
Laos,14,0,0,14,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,192,Asia
Maldives,19,0,0,6,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,193,Asia
Macao,44,0,0,34,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,194,Asia
Madagascar,88,0,0,81,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,195,Africa
Malta,293,0,0,288,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,196,Europe
British Virgin Islands,3,0,0,3,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,197,North America
Burundi,3,0,0,3,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,198,Africa
Bhutan,5,0,0,3,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,199,Asia
Anguilla,3,0,0,3,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,200,North America
Aruba,74,0,0,60,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,201,North America
Djibouti,90,0,0,81,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,202,Africa
Dominica,15,0,0,14,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,203,North America
Eswatini,10,0,0,6,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,204,Africa
Eritrea,31,0,0,31,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,205,Africa
Equatorial Guinea,16,0,0,13,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,206,Africa
Chad,10,0,0,8,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,207,Africa
CAR,8,0,0,8,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,208,Africa
Caribbean Netherlands,2,0,0,2,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,209,North America
Cambodia,115,0,0,57,0,0.0,0.0,0,0.0,04/07/2020,0.00,0.00,210,Asia
Italy,139422,17669,0,95262,0,0.0,0.0,0,0.0,04/08/2020,12.67,0.00,1,Europe
USA,438210,17503,0,397816,0,0.0,0.0,0,0.0,04/08/2020,3.99,0.00,2,North America
Spain,148220,14792,0,85407,0,0.0,0.0,0,0.0,04/08/2020,9.98,0.00,3,Europe
France,103061,10869,0,70938,0,0.0,0.0,0,0.0,04/08/2020,10.55,0.00,4,Europe
UK,60733,7097,0,53501,0,0.0,0.0,0,0.0,04/08/2020,11.69,0.00,5,Europe
Iran,64586,3993,0,30781,0,0.0,0.0,0,0.0,04/08/2020,6.18,0.00,6,Asia
China,81865,3335,0,1160,0,0.0,0.0,0,0.0,04/08/2020,4.07,0.00,7,Asia
Germany,113296,2349,0,64647,0,0.0,0.0,0,0.0,04/08/2020,2.07,0.00,8,Europe
Netherlands,20549,2248,0,18051,0,0.0,0.0,0,0.0,04/08/2020,10.94,0.00,9,Europe
Belgium,23403,2240,0,16482,0,0.0,0.0,0,0.0,04/08/2020,9.57,0.00,10,Europe
Switzerland,23280,895,0,12585,0,0.0,0.0,0,0.0,04/08/2020,3.84,0.00,11,Europe
Brazil,16188,820,0,15241,0,0.0,0.0,0,0.0,04/08/2020,5.07,0.00,12,South America
Turkey,38226,812,0,35568,0,0.0,0.0,0,0.0,04/08/2020,2.12,0.00,13,Asia
Sweden,8419,687,0,7527,0,0.0,0.0,0,0.0,04/08/2020,8.16,0.00,14,Europe
Canada,19438,427,0,14463,0,0.0,0.0,0,0.0,04/08/2020,2.20,0.00,15,North America
Portugal,13141,380,0,12565,0,0.0,0.0,0,0.0,04/08/2020,2.89,0.00,16,Europe
Austria,12942,273,0,8157,0,0.0,0.0,0,0.0,04/08/2020,2.11,0.00,17,Europe
Ecuador,4450,242,0,4068,0,0.0,0.0,0,0.0,04/08/2020,5.44,0.00,18,South America
Indonesia,2956,240,0,2494,0,0.0,0.0,0,0.0,04/08/2020,8.12,0.00,19,Asia
Ireland,6074,235,0,5814,0,0.0,0.0,0,0.0,04/08/2020,3.87,0.00,20,Europe
Romania,4761,220,0,4013,0,0.0,0.0,0,0.0,04/08/2020,4.62,0.00,21,Europe
Denmark,5402,218,0,3563,0,0.0,0.0,0,0.0,04/08/2020,4.04,0.00,22,Europe
Algeria,1572,205,0,1130,0,0.0,0.0,0,0.0,04/08/2020,13.04,0.00,23,Africa
S. Korea,10384,200,0,3408,0,0.0,0.0,0,0.0,04/08/2020,1.93,0.00,24,Asia
Philippines,3870,182,0,3592,0,0.0,0.0,0,0.0,04/08/2020,4.70,0.00,25,Asia
India,5916,178,0,5232,0,0.0,0.0,0,0.0,04/08/2020,3.01,0.00,26,Asia
Poland,5205,159,0,4824,0,0.0,0.0,0,0.0,04/08/2020,3.05,0.00,27,Europe
Mexico,2785,141,0,2011,0,0.0,0.0,0,0.0,04/08/2020,5.06,0.00,28,North America
Peru,4342,121,0,2888,0,0.0,0.0,0,0.0,04/08/2020,2.79,0.00,29,South America
Dominican Republic,2111,108,0,1953,0,0.0,0.0,0,0.0,04/08/2020,5.12,0.00,30,North America
Egypt,1560,103,0,1152,0,0.0,0.0,0,0.0,04/08/2020,6.60,0.00,31,Africa
Norway,6042,101,0,5909,0,0.0,0.0,0,0.0,04/08/2020,1.67,0.00,32,Europe
Czechia,5312,99,0,4980,0,0.0,0.0,0,0.0,04/08/2020,1.86,0.00,33,Europe
Japan,4667,94,0,3941,0,0.0,0.0,0,0.0,04/08/2020,2.01,0.00,34,Asia
Morocco,1275,93,0,1085,0,0.0,0.0,0,0.0,04/08/2020,7.29,0.00,35,Africa
Greece,1884,83,0,1532,0,0.0,0.0,0,0.0,04/08/2020,4.41,0.00,36,Europe
Israel,9404,73,0,8530,0,0.0,0.0,0,0.0,04/08/2020,0.78,0.00,37,Asia
Iraq,1202,69,0,681,0,0.0,0.0,0,0.0,04/08/2020,5.74,0.00,38,Asia
Malaysia,4119,65,0,2567,0,0.0,0.0,0,0.0,04/08/2020,1.58,0.00,39,Asia
Argentina,1795,65,0,1372,0,0.0,0.0,0,0.0,04/08/2020,3.62,0.00,40,South America
Serbia,2666,65,0,2483,0,0.0,0.0,0,0.0,04/08/2020,2.44,0.00,41,Europe
Panama,2528,63,0,2449,0,0.0,0.0,0,0.0,04/08/2020,2.49,0.00,42,North America
Russia,8672,63,0,8029,0,0.0,0.0,0,0.0,04/08/2020,0.73,0.00,43,Europe
Pakistan,4263,61,0,3735,0,0.0,0.0,0,0.0,04/08/2020,1.43,0.00,44,Asia
Hungary,895,58,0,743,0,0.0,0.0,0,0.0,04/08/2020,6.48,0.00,45,Europe
Colombia,2054,55,0,1876,0,0.0,0.0,0,0.0,04/08/2020,2.68,0.00,46,South America
Ukraine,1668,52,0,1581,0,0.0,0.0,0,0.0,04/08/2020,3.12,0.00,47,Europe
Australia,6052,50,0,3189,0,0.0,0.0,0,0.0,04/08/2020,0.83,0.00,48,Oceania
Chile,5546,48,0,4383,0,0.0,0.0,0,0.0,04/08/2020,0.87,0.00,49,South America
Luxembourg,3034,46,0,2488,0,0.0,0.0,0,0.0,04/08/2020,1.52,0.00,50,Europe
Saudi Arabia,2932,41,0,2260,0,0.0,0.0,0,0.0,04/08/2020,1.40,0.00,51,Asia
Slovenia,1091,40,0,931,0,0.0,0.0,0,0.0,04/08/2020,3.67,0.00,52,Europe
Finland,2487,40,0,2147,0,0.0,0.0,0,0.0,04/08/2020,1.61,0.00,53,Europe
Bosnia and Herzegovina,804,34,0,691,0,0.0,0.0,0,0.0,04/08/2020,4.23,0.00,54,Europe
San Marino,308,34,0,229,0,0.0,0.0,0,0.0,04/08/2020,11.04,0.00,55,Europe
Thailand,2369,30,0,1451,0,0.0,0.0,0,0.0,04/08/2020,1.27,0.00,56,Asia
North Macedonia,617,29,0,553,0,0.0,0.0,0,0.0,04/08/2020,4.70,0.00,57,Europe
Moldova,1174,27,0,1107,0,0.0,0.0,0,0.0,04/08/2020,2.30,0.00,58,Europe
Bulgaria,593,24,0,527,0,0.0,0.0,0,0.0,04/08/2020,4.05,0.00,59,Europe
Estonia,1185,24,0,1089,0,0.0,0.0,0,0.0,04/08/2020,2.03,0.00,60,Europe
Tunisia,628,24,0,579,0,0.0,0.0,0,0.0,04/08/2020,3.82,0.00,61,Africa
Burkina Faso,414,23,0,257,0,0.0,0.0,0,0.0,04/08/2020,5.56,0.00,62,Africa
Andorra,564,23,0,489,0,0.0,0.0,0,0.0,04/08/2020,4.08,0.00,63,Europe
Albania,400,22,0,224,0,0.0,0.0,0,0.0,04/08/2020,5.50,0.00,64,Europe
Honduras,312,22,0,284,0,0.0,0.0,0,0.0,04/08/2020,7.05,0.00,65,North America
Bangladesh,218,20,0,165,0,0.0,0.0,0,0.0,04/08/2020,9.17,0.00,66,Asia
Croatia,1343,19,0,1145,0,0.0,0.0,0,0.0,04/08/2020,1.41,0.00,67,Europe
Lebanon,576,19,0,495,0,0.0,0.0,0,0.0,04/08/2020,3.30,0.00,68,Asia
DRC,180,18,0,153,0,0.0,0.0,0,0.0,04/08/2020,10.00,0.00,69,Africa
South Africa,1845,18,0,1732,0,0.0,0.0,0,0.0,04/08/2020,0.98,0.00,70,Africa
Bolivia,210,15,0,193,0,0.0,0.0,0,0.0,04/08/2020,7.14,0.00,71,South America
Lithuania,912,15,0,889,0,0.0,0.0,0,0.0,04/08/2020,1.64,0.00,72,Europe
Afghanistan,444,14,0,401,0,0.0,0.0,0,0.0,04/08/2020,3.15,0.00,73,Asia
Belarus,1066,13,0,976,0,0.0,0.0,0,0.0,04/08/2020,1.22,0.00,74,Europe
Cuba,457,12,0,418,0,0.0,0.0,0,0.0,04/08/2020,2.63,0.00,75,North America
UAE,2659,12,0,2408,0,0.0,0.0,0,0.0,04/08/2020,0.45,0.00,76,Asia
Niger,342,11,0,303,0,0.0,0.0,0,0.0,04/08/2020,3.22,0.00,77,Africa
Cameroon,730,10,0,660,0,0.0,0.0,0,0.0,04/08/2020,1.37,0.00,78,Africa
Cyprus,526,9,0,465,0,0.0,0.0,0,0.0,04/08/2020,1.71,0.00,79,Asia
Armenia,881,9,0,758,0,0.0,0.0,0,0.0,04/08/2020,1.02,0.00,80,Asia
Venezuela,167,9,0,93,0,0.0,0.0,0,0.0,04/08/2020,5.39,0.00,81,South America
Trinidad and Tobago,107,8,0,98,0,0.0,0.0,0,0.0,04/08/2020,7.48,0.00,82,North America
Azerbaijan,822,8,0,751,0,0.0,0.0,0,0.0,04/08/2020,0.97,0.00,83,Asia
Channel Islands,351,8,0,305,0,0.0,0.0,0,0.0,04/08/2020,2.28,0.00,84,Europe
Guadeloupe,141,8,0,90,0,0.0,0.0,0,0.0,04/08/2020,5.67,0.00,85,North America
Mali,59,7,0,36,0,0.0,0.0,0,0.0,04/08/2020,11.86,0.00,86,Africa
Mauritius,273,7,0,247,0,0.0,0.0,0,0.0,04/08/2020,2.56,0.00,87,Africa
Kazakhstan,727,7,0,666,0,0.0,0.0,0,0.0,04/08/2020,0.96,0.00,88,Asia
Bahamas,40,7,0,28,0,0.0,0.0,0,0.0,04/08/2020,17.50,0.00,89,North America
Uruguay,456,7,0,257,0,0.0,0.0,0,0.0,04/08/2020,1.54,0.00,90,South America
Sri Lanka,189,7,0,138,0,0.0,0.0,0,0.0,04/08/2020,3.70,0.00,91,Asia
Sint Maarten,40,6,0,33,0,0.0,0.0,0,0.0,04/08/2020,15.00,0.00,92,North America
Singapore,1623,6,0,1211,0,0.0,0.0,0,0.0,04/08/2020,0.37,0.00,93,Asia
Nigeria,276,6,0,226,0,0.0,0.0,0,0.0,04/08/2020,2.17,0.00,94,Africa
Qatar,2210,6,0,2026,0,0.0,0.0,0,0.0,04/08/2020,0.27,0.00,95,Asia
Kenya,179,6,0,164,0,0.0,0.0,0,0.0,04/08/2020,3.35,0.00,96,Africa
Jordan,358,6,0,202,0,0.0,0.0,0,0.0,04/08/2020,1.68,0.00,97,Asia
Martinique,154,6,0,98,0,0.0,0.0,0,0.0,04/08/2020,3.90,0.00,98,North America
Guyana,37,6,0,23,0,0.0,0.0,0,0.0,04/08/2020,16.22,0.00,99,South America
Iceland,1616,6,0,977,0,0.0,0.0,0,0.0,04/08/2020,0.37,0.00,100,Europe
Ghana,313,6,0,273,0,0.0,0.0,0,0.0,04/08/2020,1.92,0.00,101,Africa
Bahrain,823,5,0,341,0,0.0,0.0,0,0.0,04/08/2020,0.61,0.00,102,Asia
Congo,45,5,0,38,0,0.0,0.0,0,0.0,04/08/2020,11.11,0.00,103,Africa
El Salvador,93,5,0,79,0,0.0,0.0,0,0.0,04/08/2020,5.38,0.00,104,North America
Paraguay,119,5,0,99,0,0.0,0.0,0,0.0,04/08/2020,4.20,0.00,105,South America
Taiwan,379,5,0,307,0,0.0,0.0,0,0.0,04/08/2020,1.32,0.00,106,Asia
Hong Kong,961,4,0,693,0,0.0,0.0,0,0.0,04/08/2020,0.42,0.00,107,Asia
Jamaica,63,4,0,49,0,0.0,0.0,0,0.0,04/08/2020,6.35,0.00,108,North America
Liberia,31,4,0,24,0,0.0,0.0,0,0.0,04/08/2020,12.90,0.00,109,Africa
Kyrgyzstan,270,4,0,233,0,0.0,0.0,0,0.0,04/08/2020,1.48,0.00,110,Asia
Ivory Coast,384,3,0,333,0,0.0,0.0,0,0.0,04/08/2020,0.78,0.00,111,Africa
Guatemala,87,3,0,67,0,0.0,0.0,0,0.0,04/08/2020,3.45,0.00,112,North America
Georgia,211,3,0,158,0,0.0,0.0,0,0.0,04/08/2020,1.42,0.00,113,Asia
Costa Rica,502,3,0,470,0,0.0,0.0,0,0.0,04/08/2020,0.60,0.00,114,North America
Barbados,63,3,0,52,0,0.0,0.0,0,0.0,04/08/2020,4.76,0.00,115,North America
Bermuda,39,3,0,13,0,0.0,0.0,0,0.0,04/08/2020,7.69,0.00,116,North America
Togo,70,3,0,44,0,0.0,0.0,0,0.0,04/08/2020,4.29,0.00,117,Africa
Myanmar,22,3,0,19,0,0.0,0.0,0,0.0,04/08/2020,13.64,0.00,118,Asia
Uzbekistan,545,3,0,512,0,0.0,0.0,0,0.0,04/08/2020,0.55,0.00,119,Asia
Zimbabwe,11,3,0,8,0,0.0,0.0,0,0.0,04/08/2020,27.27,0.00,120,Africa
Montenegro,248,2,0,242,0,0.0,0.0,0,0.0,04/08/2020,0.81,0.00,121,Europe
Oman,419,2,0,345,0,0.0,0.0,0,0.0,04/08/2020,0.48,0.00,122,Asia
Syria,19,2,0,13,0,0.0,0.0,0,0.0,04/08/2020,10.53,0.00,123,Asia
Sudan,14,2,0,10,0,0.0,0.0,0,0.0,04/08/2020,14.29,0.00,124,Africa
Slovakia,682,2,0,664,0,0.0,0.0,0,0.0,04/08/2020,0.29,0.00,125,Europe
Senegal,244,2,0,129,0,0.0,0.0,0,0.0,04/08/2020,0.82,0.00,126,Africa
Saint Martin,32,2,0,23,0,0.0,0.0,0,0.0,04/08/2020,6.25,0.00,127,North America
Antigua and Barbuda,19,2,0,17,0,0.0,0.0,0,0.0,04/08/2020,10.53,0.00,128,North America
Angola,19,2,0,15,0,0.0,0.0,0,0.0,04/08/2020,10.53,0.00,129,Africa
Ethiopia,55,2,0,49,0,0.0,0.0,0,0.0,04/08/2020,3.64,0.00,130,Africa
Latvia,577,2,0,559,0,0.0,0.0,0,0.0,04/08/2020,0.35,0.00,131,Europe
Mayotte,184,2,0,160,0,0.0,0.0,0,0.0,04/08/2020,1.09,0.00,132,Africa
Monaco,81,1,0,76,0,0.0,0.0,0,0.0,04/08/2020,1.23,0.00,133,Europe
Malta,299,1,0,282,0,0.0,0.0,0,0.0,04/08/2020,0.33,0.00,134,Europe
Mauritania,6,1,0,3,0,0.0,0.0,0,0.0,04/08/2020,16.67,0.00,135,Africa
Malawi,8,1,0,7,0,0.0,0.0,0,0.0,04/08/2020,12.50,0.00,136,Africa
Kuwait,855,1,0,743,0,0.0,0.0,0,0.0,04/08/2020,0.12,0.00,137,Asia
Liechtenstein,78,1,0,22,0,0.0,0.0,0,0.0,04/08/2020,1.28,0.00,138,Europe
Libya,21,1,0,12,0,0.0,0.0,0,0.0,04/08/2020,4.76,0.00,139,Africa
Gambia,4,1,0,1,0,0.0,0.0,0,0.0,04/08/2020,25.00,0.00,140,Africa
Gabon,34,1,0,32,0,0.0,0.0,0,0.0,04/08/2020,2.94,0.00,141,Africa
Haiti,27,1,0,26,0,0.0,0.0,0,0.0,04/08/2020,3.70,0.00,142,North America
Isle of Man,158,1,0,75,0,0.0,0.0,0,0.0,04/08/2020,0.63,0.00,143,Europe
Curaçao,14,1,0,6,0,0.0,0.0,0,0.0,04/08/2020,7.14,0.00,144,North America
Cabo Verde,7,1,0,5,0,0.0,0.0,0,0.0,04/08/2020,14.29,0.00,145,Africa
Cayman Islands,45,1,0,38,0,0.0,0.0,0,0.0,04/08/2020,2.22,0.00,146,North America
Benin,26,1,0,20,0,0.0,0.0,0,0.0,04/08/2020,3.85,0.00,147,Africa
Belize,8,1,0,7,0,0.0,0.0,0,0.0,04/08/2020,12.50,0.00,148,North America
Brunei ,135,1,0,43,0,0.0,0.0,0,0.0,04/08/2020,0.74,0.00,149,Asia
Botswana,6,1,0,5,0,0.0,0.0,0,0.0,04/08/2020,16.67,0.00,150,Africa
Somalia,12,1,0,10,0,0.0,0.0,0,0.0,04/08/2020,8.33,0.00,151,Africa
Suriname,10,1,0,6,0,0.0,0.0,0,0.0,04/08/2020,10.00,0.00,152,South America
Tanzania,25,1,0,19,0,0.0,0.0,0,0.0,04/08/2020,4.00,0.00,153,Africa
Palestine,263,1,0,218,0,0.0,0.0,0,0.0,04/08/2020,0.38,0.00,154,Asia
Nicaragua,6,1,0,5,0,0.0,0.0,0,0.0,04/08/2020,16.67,0.00,155,North America
New Zealand,1210,1,0,927,0,0.0,0.0,0,0.0,04/08/2020,0.08,0.00,156,Oceania
Zambia,39,1,0,31,0,0.0,0.0,0,0.0,04/08/2020,2.56,0.00,157,Africa
Turks and Caicos,8,1,0,7,0,0.0,0.0,0,0.0,04/08/2020,12.50,0.00,158,North America
Uganda,53,0,0,53,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,159,Africa
Vatican City,8,0,0,6,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,160,Europe
Vietnam,251,0,0,125,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,161,Asia
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,162,Asia
Western Sahara,4,0,0,4,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,163,Africa
New Caledonia,18,0,0,17,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,164,Oceania
Mongolia,16,0,0,12,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,165,Asia
Montserrat,9,0,0,9,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,166,North America
Mozambique,17,0,0,16,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,167,Africa
Nepal,9,0,0,8,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,168,Asia
Namibia,16,0,0,13,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,169,Africa
Papua New Guinea,2,0,0,2,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,170,Oceania
Réunion,362,0,0,322,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,171,Africa
Rwanda,110,0,0,103,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,172,Africa
Timor-Leste,1,0,0,1,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,173,Asia
St. Vincent Grenadines,8,0,0,7,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,174,North America
St. Barth,6,0,0,5,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,175,North America
South Sudan,2,0,0,2,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,176,Africa
Sierra Leone,7,0,0,7,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,177,Africa
Seychelles,11,0,0,11,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,178,Africa
Saint Pierre Miquelon,1,0,0,1,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,179,North America
Saint Lucia,14,0,0,13,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,180,North America
Saint Kitts and Nevis,11,0,0,11,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,181,North America
Sao Tome and Principe,4,0,0,4,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,182,Africa
British Virgin Islands,3,0,0,3,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,183,North America
Burundi,3,0,0,3,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,184,Africa
Bhutan,5,0,0,3,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,185,Asia
Anguilla,3,0,0,3,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,186,North America
Aruba,77,0,0,63,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,187,North America
Chad,10,0,0,8,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,188,Africa
Caribbean Netherlands,2,0,0,2,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,189,North America
CAR,8,0,0,8,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,190,Africa
Cambodia,117,0,0,54,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,191,Asia
Dominica,15,0,0,14,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,192,North America
Djibouti,135,0,0,110,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,193,Africa
Eswatini,12,0,0,5,0,0.0,0.0,0,0.0,04/08/2020,0.00,0.00,194,Africa
